id,num_orders
1410175,675.7
1053503,647.5
1347240,147.8
1443123,166.4
1155221,143.5
1052491,175.8
1145651,177.1
1408518,185.4
1388157,208.5
1165523,170.4
1023502,195.9
1008440,226.0
1359692,257.4
1010337,229.9
1056526,259.2
1321568,265.3
1219292,289.7
1433307,236.9
1061618,226.2
1276246,273.8
1202816,246.5
1152981,255.3
1355233,210.4
1151463,284.8
1002763,247.0
1354095,233.9
1392836,261.4
1283010,293.8
1394082,243.4
1094935,242.2
1151706,242.2
1272083,1296.9
1099221,1303.0
1406384,1279.2
1360566,1544.4
1050703,1519.9
1419040,1575.4
1255087,1741.2
1169109,1249.1
1231535,1291.3
1475079,1134.2
1391392,316.2
1049233,410.5
1369730,333.9
1115309,372.0
1223995,434.2
1026616,448.7
1377442,459.8
1113981,439.8
1396513,545.1
1018206,328.5
1187527,630.5
1266277,565.3
1424653,730.2
1293173,621.6
1230491,624.3
1259128,709.0
1159755,573.0
1061646,589.3
1071202,558.4
1479720,489.8
1364919,1389.6
1267877,1389.1
1371429,1359.8
1258322,1646.9
1177282,2008.3
1177106,1642.7
1301531,2030.3
1219857,1389.1
1280093,903.7
1152242,1353.9
1158925,537.3
1275715,544.0
1350790,562.8
1391141,548.7
1235746,559.1
1386957,543.1
1124751,541.7
1340094,576.5
1091113,591.6
1152565,524.1
1160226,256.6
1390427,240.3
1493066,251.3
1484452,203.1
1228658,334.8
1261892,253.9
1248921,259.3
1117788,244.1
1297961,258.2
1123998,244.1
1075943,246.4
1096442,270.2
1142841,262.0
1291558,322.7
1176446,349.5
1483366,332.4
1455302,359.3
1166094,264.1
1007265,256.7
1070372,266.8
1169445,532.6
1004578,551.7
1179600,519.2
1308774,448.8
1302648,470.9
1319128,485.5
1088656,516.3
1299376,429.2
1292193,483.1
1305988,483.1
1111122,870.0
1152573,866.3
1139647,834.6
1194544,888.8
1473726,1604.4
1357020,1558.5
1226117,1474.9
1018768,827.9
1259325,802.3
1497891,844.5
1312971,760.1
1242304,733.1
1358481,874.5
1252129,1233.3
1234652,732.4
1006772,1395.0
1335737,706.8
1082713,455.1
1011159,805.9
1483750,339.2
1279331,309.1
1285467,257.5
1239556,476.6
1177527,506.4
1497342,444.5
1479242,510.6
1457016,338.7
1113685,187.6
1043169,317.0
1208467,283.1
1048369,310.6
1125626,290.8
1261246,312.2
1404288,331.9
1291939,327.8
1470656,310.7
1454603,279.2
1499149,320.6
1279653,917.1
1259804,947.6
1330889,904.7
1456783,959.5
1451338,975.5
1455484,874.1
1463806,828.2
1293785,886.2
1092809,832.9
1255924,773.6
1254131,270.4
1288768,270.4
1236684,298.8
1159256,346.2
1046393,360.7
1144740,387.4
1387143,346.0
1376447,277.0
1090955,303.6
1367945,321.5
1057981,124.5
1297433,93.1
1064848,107.1
1323764,57.1
1020465,92.5
1332048,71.6
1089745,103.8
1310777,77.5
1455214,65.2
1189682,63.2
1027016,127.9
1191829,132.9
1112122,82.6
1479265,132.7
1126587,102.8
1195982,86.8
1314692,222.5
1493689,159.3
1039169,149.2
1401014,122.0
1049366,136.4
1442356,112.5
1344308,152.3
1057310,156.2
1450163,159.5
1249769,175.7
1328737,137.8
1358230,163.2
1245395,162.9
1227902,151.1
1430287,209.8
1058569,143.5
1492697,193.5
1056546,143.4
1204210,321.4
1224718,226.4
1053778,310.9
1030896,244.0
1088431,310.7
1032604,192.5
1195179,143.5
1441260,86.0
1454430,132.9
1044544,117.4
1203407,64.6
1292029,60.7
1222883,118.7
1037300,93.4
1221223,61.9
1462723,119.0
1160081,117.4
1008310,107.2
1221080,63.7
1059966,122.7
1242487,131.1
1421837,69.3
1057534,121.1
1323943,160.7
1064030,114.9
1498348,214.5
1305194,78.4
1124507,107.2
1348574,112.3
1265021,85.3
1134259,118.1
1124696,128.8
1475116,163.6
1214823,151.8
1395004,74.3
1238037,178.5
1397517,121.4
1160121,106.7
1111558,113.6
1466321,110.6
1138171,154.3
1014190,148.9
1038757,133.8
1263194,149.8
1473297,199.0
1196301,102.9
1263791,130.6
1459846,175.8
1470758,159.6
1038905,86.5
1373055,64.9
1408796,101.3
1021287,109.4
1362049,66.3
1305031,75.6
1152312,53.9
1182144,111.6
1495363,150.2
1424798,105.9
1166644,145.2
1437121,114.0
1336858,48.0
1452469,109.8
1033949,95.9
1049040,70.8
1323615,112.6
1204818,128.6
1250170,84.1
1433375,82.8
1227077,135.8
1348980,81.6
1206710,70.6
1361864,85.6
1302647,91.1
1441050,73.2
1144575,70.4
1190084,163.7
1341158,151.4
1462124,151.3
1360840,252.8
1181465,386.3
1057569,165.7
1057633,165.7
1075114,79.9
1055398,154.0
1333295,179.5
1218491,79.4
1484322,98.3
1151767,137.9
1379516,140.7
1093013,100.2
1131842,94.8
1379192,100.0
1082679,156.7
1152188,114.7
1112827,128.2
1432923,186.0
1327449,143.2
1131015,194.2
1058774,74.3
1031584,87.9
1295532,178.4
1314481,202.3
1312378,138.3
1121476,143.7
1452533,117.8
1151293,146.0
1048430,107.9
1078682,231.4
1174467,90.7
1076674,118.6
1054235,226.8
1438311,227.5
1057232,67.0
1320833,76.0
1369479,60.9
1006298,80.1
1064762,27.6
1129316,44.8
1035694,85.7
1470238,110.3
1083401,41.5
1370288,60.9
1305756,132.0
1334411,141.6
1489347,183.9
1394547,121.0
1031100,411.9
1046296,138.4
1405738,166.8
1070227,206.8
1125353,151.2
1283683,210.8
1170077,96.4
1321401,82.4
1013138,97.2
1488317,94.9
1380337,287.6
1277314,144.8
1442299,94.9
1393959,269.0
1251204,88.4
1297987,94.1
1176123,62.3
1053426,90.7
1362188,59.6
1472327,74.5
1206366,81.0
1257964,81.1
1480277,96.5
1465217,110.6
1284838,63.7
1319585,74.6
1034750,228.4
1053349,202.6
1038291,227.1
1435821,255.2
1307291,234.8
1027398,200.0
1282035,208.3
1302999,212.4
1344130,195.5
1482823,237.9
1054413,158.2
1060287,160.9
1053202,136.5
1107001,104.2
1260188,303.7
1389884,78.1
1011812,102.8
1035060,95.8
1225651,122.9
1269716,97.1
1240478,116.6
1062248,56.1
1457291,122.0
1286949,249.9
1113433,100.1
1102829,93.6
1427631,86.8
1090565,103.0
1300353,117.5
1308012,112.5
1209309,93.6
1003753,110.9
1377975,93.1
1173009,123.4
1125362,132.9
1089147,136.5
1032271,105.2
1304946,102.7
1313934,107.0
1420456,99.9
1176492,61.1
1353610,63.3
1089484,90.6
1072876,72.9
1453728,56.5
1002461,46.6
1125670,78.4
1229468,51.9
1347887,63.3
1251976,51.9
1467138,49.7
1469634,56.4
1126946,78.4
1142560,87.9
1034126,87.9
1405173,58.8
1264903,36.3
1116430,47.8
1118886,107.0
1452755,44.1
1191468,108.1
1043523,94.3
1106934,61.4
1232746,111.1
1150178,103.0
1464884,95.0
1454215,93.8
1276479,94.7
1157583,101.6
1435668,84.0
1136999,120.2
1287425,90.1
1111884,91.8
1387039,124.3
1463169,94.2
1083258,87.7
1490887,77.5
1006545,94.6
1400409,212.3
1240207,193.6
1227620,63.8
1060282,106.8
1212298,121.1
1324089,102.8
1160616,94.8
1125254,119.2
1367408,121.8
1164080,94.8
1095594,77.9
1441231,102.7
1170969,116.6
1139622,65.2
1026791,105.7
1350098,103.1
1405296,77.4
1019197,57.3
1440115,81.3
1130244,102.9
1154927,145.1
1240618,136.8
1454523,143.1
1127908,170.6
1137267,114.6
1432625,123.2
1090433,114.6
1173379,96.7
1020333,105.5
1261895,127.4
1356790,110.5
1484671,101.2
1228708,125.8
1324032,89.6
1103003,121.7
1430610,131.7
1195267,92.2
1236706,92.2
1340005,93.9
1217303,98.2
1363159,121.5
1364616,151.6
1429146,158.4
1464202,118.2
1068354,127.4
1005203,161.3
1414175,446.6
1481232,161.0
1129914,264.6
1238863,345.7
1118582,152.2
1250962,155.6
1371087,186.4
1061066,164.5
1075569,133.4
1396314,108.8
1126504,192.7
1021878,146.9
1483622,182.4
1166168,94.7
1461237,78.6
1086120,90.7
1232933,147.2
1317953,74.9
1153701,92.0
1457380,162.4
1177992,100.8
1243007,190.5
1132306,168.9
1102349,80.3
1332886,124.4
1425258,112.0
1268577,93.4
1234680,87.9
1047888,94.9
1034989,265.7
1205178,100.4
1210375,87.9
1451900,72.3
1444837,83.9
1427314,194.7
1151744,154.2
1013929,217.6
1302552,192.5
1026832,229.9
1427606,96.3
1339299,146.7
1074211,296.2
1319989,153.3
1209709,145.2
1045996,117.2
1044730,91.9
1150354,128.4
1446291,150.2
1001106,129.7
1356071,96.4
1101252,186.5
1223036,123.8
1134987,152.0
1062304,80.1
1432305,118.0
1283783,136.3
1146363,171.2
1465455,151.3
1036398,166.0
1203802,150.9
1456889,153.5
1478238,149.4
1049845,150.9
1100984,129.7
1318214,99.0
1354676,86.7
1043464,143.0
1095610,148.6
1445857,85.9
1165646,94.7
1109736,132.2
1250867,126.7
1104719,51.8
1495669,141.7
1363126,79.8
1194682,87.9
1249099,86.4
1169404,105.8
1389391,78.5
1228033,94.5
1356727,85.2
1063529,113.2
1123761,91.0
1158737,66.2
1372362,193.2
1219920,50.2
1103872,99.9
1397755,197.4
1402368,105.3
1481384,122.9
1303248,110.2
1493585,148.9
1207746,204.1
1260226,27.9
1411677,43.9
1250015,44.0
1337063,70.4
1043837,24.0
1308940,71.8
1458855,33.9
1263616,27.9
1367996,60.3
1339708,106.8
1470087,77.0
1032828,58.2
1124041,87.5
1369678,74.2
1461502,90.6
1143046,74.5
1456341,86.4
1035674,122.8
1128260,74.5
1479808,132.2
1366617,138.8
1126860,155.4
1002342,71.9
1463533,407.8
1180427,221.4
1146882,101.1
1256418,130.7
1085624,172.7
1398280,126.6
1392618,79.6
1300685,92.7
1284845,92.2
1117229,95.8
1442984,85.3
1478254,70.4
1022424,87.4
1471167,84.0
1149469,78.4
1481394,84.0
1144252,113.9
1266770,85.0
1345020,73.4
1498588,97.2
1081567,65.3
1136800,75.9
1404563,80.0
1048698,116.6
1379696,133.1
1494614,104.3
1217878,111.9
1482713,136.9
1356321,87.5
1070528,202.7
1339004,136.4
1448727,236.6
1208422,198.7
1280808,143.3
1010670,230.9
1175851,124.4
1049952,44.2
1310650,54.0
1236773,57.3
1173994,98.7
1441700,75.9
1402904,67.5
1376912,72.0
1308727,66.6
1064523,62.8
1043894,63.8
1429360,89.8
1120903,100.7
1255283,63.8
1228809,76.7
1257624,185.3
1066626,204.3
1383790,70.9
1236459,93.9
1158042,233.8
1110951,187.0
1410135,145.6
1357911,189.6
1362697,166.8
1435716,198.9
1116399,252.6
1082279,220.3
1320535,220.1
1184574,232.4
1355189,349.3
1300394,146.6
1429233,59.7
1373773,58.5
1103191,74.2
1184979,85.3
1261848,101.3
1460475,66.4
1171496,136.6
1341287,47.8
1149009,65.1
1075015,116.3
1416516,127.5
1076235,209.5
1300518,126.6
1129548,201.7
1203648,219.1
1009223,120.5
1231638,170.8
1418807,246.4
1286622,156.1
1082562,97.3
1029884,119.4
1066120,122.5
1369386,128.9
1059676,100.9
1429101,97.7
1172837,105.3
1158730,115.1
1408804,121.6
1179836,97.4
1168556,97.4
1351594,127.2
1370272,148.4
1485920,118.2
1020051,112.1
1102709,135.8
1069020,133.0
1072489,143.7
1428154,177.0
1119021,126.5
1294168,144.2
1325209,55.7
1203492,105.9
1182168,182.5
1278151,87.6
1007474,102.5
1458641,105.6
1054272,102.6
1238139,173.4
1255484,108.3
1063187,67.0
1314804,22.7
1085036,200.6
1054001,208.8
1288387,95.4
1286151,66.6
1247116,57.6
1113318,49.4
1229001,155.5
1433304,60.8
1401068,152.2
1187242,39.9
1359625,48.4
1185356,44.0
1040153,53.4
1008719,54.6
1306276,73.4
1112398,80.5
1457331,166.4
1202120,136.1
1321446,125.8
1029940,105.5
1274550,129.7
1179351,153.9
1308289,131.0
1202474,65.6
1294042,70.7
1428145,139.6
1207278,63.6
1051663,68.4
1181734,76.5
1126206,97.3
1134606,104.2
1113723,73.6
1397919,27.5
1491918,57.9
1295018,54.1
1114607,96.3
1359954,117.7
1019313,85.6
1059851,76.0
1476929,63.0
1410152,76.1
1220929,73.4
1319121,104.8
1236073,68.1
1366721,118.5
1369157,55.7
1357947,74.9
1034851,94.5
1441985,117.4
1444957,65.3
1036924,208.0
1018734,93.5
1040888,89.2
1209466,75.6
1114881,140.4
1037344,43.1
1030428,65.5
1312113,91.1
1000666,61.2
1146575,48.5
1350267,94.0
1384048,88.4
1331565,96.7
1166954,56.7
1356764,105.7
1146613,89.0
1337790,87.9
1005714,237.8
1047886,178.4
1490612,302.9
1248990,102.8
1106562,198.6
1197378,91.7
1296853,204.1
1391435,188.1
1099528,149.9
1117969,162.5
1054117,167.2
1103779,93.5
1285350,176.8
1367217,218.7
1416683,135.5
1118412,168.1
1293675,183.6
1468082,336.9
1288867,265.9
1441255,266.4
1214742,275.3
1441994,278.2
1247355,252.8
1281129,351.4
1135082,232.0
1180798,335.2
1014022,379.3
1478521,141.9
1086088,101.9
1254550,106.8
1173254,114.1
1348587,123.2
1358767,98.9
1078871,139.2
1031293,204.4
1221401,120.6
1192753,114.2
1479955,213.4
1278982,216.1
1466318,217.5
1114726,168.6
1050846,167.4
1326323,181.2
1354098,187.3
1392774,240.2
1088550,176.8
1065051,136.4
1194476,141.5
1212725,172.3
1190444,132.3
1254939,107.5
1111305,153.6
1331353,153.8
1022768,144.3
1380047,153.8
1488338,271.4
1152614,332.0
1164145,66.1
1401174,141.8
1240971,121.5
1022654,46.8
1067611,134.1
1068928,201.2
1168286,189.1
1084785,128.5
1342342,117.4
1342060,128.2
1212040,157.2
1451556,111.3
1346851,102.8
1046242,134.0
1228211,162.1
1458620,182.5
1473716,178.5
1157852,117.6
1185048,124.7
1309272,117.9
1298757,133.7
1346606,140.3
1350474,122.8
1096561,261.8
1424462,181.2
1257115,314.6
1448606,170.0
1410308,118.0
1397778,243.2
1274838,97.4
1401754,114.2
1091471,80.9
1300817,99.6
1193216,99.8
1060409,72.8
1209654,117.6
1282653,85.3
1425189,140.6
1361061,121.4
1099961,80.9
1466260,89.2
1271724,108.4
1362659,97.4
1466995,152.4
1019525,78.9
1013636,137.3
1026870,103.7
1368359,117.1
1495646,139.4
1364816,131.4
1062418,76.1
1368546,70.3
1200473,190.2
1130835,187.5
1047685,85.7
1126061,151.0
1163821,62.8
1169619,153.9
1401462,120.6
1073198,104.3
1284152,25.9
1466198,34.0
1199378,65.7
1397692,121.5
1370363,76.1
1400901,61.4
1201023,56.0
1164774,59.9
1358350,52.6
1204434,54.7
1217530,112.7
1112317,104.2
1451006,128.8
1322215,115.0
1227037,123.6
1388600,65.3
1133186,157.3
1122416,149.3
1275720,151.2
1362231,100.5
1217244,73.8
1236590,83.3
1312208,99.9
1054258,62.2
1020243,118.8
1464033,85.8
1362544,107.5
1365100,70.2
1147950,104.6
1326431,89.5
1095932,102.9
1086204,113.4
1347932,143.4
1323389,155.6
1360373,92.6
1369485,159.6
1156482,135.3
1473466,116.1
1107803,205.7
1361421,108.1
1181520,85.2
1025776,132.8
1177948,120.4
1203571,138.5
1209590,96.0
1058406,159.6
1304622,124.5
1301362,96.4
1232376,80.5
1348216,105.8
1224120,135.0
1083028,133.7
1435741,157.4
1227990,166.1
1102401,121.6
1494941,174.0
1405194,151.5
1160706,121.3
1389486,158.3
1475674,197.2
1406716,171.8
1168881,165.3
1213366,190.8
1086686,246.7
1061143,215.8
1017207,213.1
1414578,258.8
1102297,109.7
1216870,115.3
1373185,127.1
1332509,149.9
1446201,61.9
1149507,152.9
1415178,172.0
1053667,117.7
1197479,68.8
1123521,121.9
1253597,147.6
1131618,138.2
1110181,140.7
1120430,106.6
1247851,77.3
1031048,128.3
1106408,103.9
1029543,130.7
1193017,136.5
1261642,93.5
1395556,191.7
1005813,112.1
1037275,119.9
1327840,95.0
1489316,88.4
1191403,168.0
1162076,149.4
1079663,126.8
1018683,160.1
1134125,158.6
1097271,95.9
1341114,81.0
1302813,115.3
1220386,93.7
1106959,107.1
1152967,143.5
1280185,148.6
1165417,158.2
1270138,164.7
1207627,117.4
1058052,176.0
1180711,108.1
1093029,137.8
1070835,110.9
1305429,65.7
1055665,59.1
1157152,78.3
1311164,92.9
1427990,79.8
1104489,82.2
1111825,148.5
1447194,97.0
1363630,106.6
1194788,95.0
1118413,98.0
1463339,100.9
1322713,78.9
1217125,171.7
1149362,68.2
1063625,76.2
1315041,112.1
1337564,78.9
1400460,114.2
1333742,45.7
1206421,81.5
1199447,80.4
1437393,119.6
1095013,148.6
1022502,81.5
1096667,47.9
1443356,36.3
1021862,91.0
1219773,53.5
1232610,159.3
1201589,151.7
1151450,142.1
1281317,139.0
1477767,162.6
1405278,267.8
1491066,125.8
1163517,217.6
1474008,301.5
1233979,140.5
1133739,49.1
1008228,83.4
1240884,137.5
1411585,111.9
1497767,104.8
1401894,127.9
1209535,101.7
1456302,98.6
1246946,123.4
1147337,117.8
1061395,161.8
1343240,106.8
1427859,160.9
1374160,172.6
1231678,165.9
1155753,167.8
1250372,98.8
1006089,74.4
1128300,176.7
1108889,164.6
1280461,144.6
1042807,102.4
1403241,101.8
1184545,165.5
1338050,135.5
1026597,164.9
1451444,259.3
1001753,118.2
1244369,137.8
1114154,234.0
1319822,75.9
1473225,66.3
1002219,61.9
1427842,55.4
1356650,83.0
1312521,74.8
1343939,58.0
1224754,97.9
1361200,91.2
1375139,48.2
1144073,168.1
1191055,109.1
1181166,128.6
1077761,206.8
1198249,200.0
1003774,164.9
1105094,228.5
1297253,217.8
1255680,188.1
1356046,173.6
1132041,58.5
1376468,69.2
1370975,99.2
1426059,76.3
1497986,266.2
1150833,63.8
1457734,95.2
1238587,252.9
1176143,112.9
1360564,80.3
1267634,51.8
1465123,71.6
1362254,71.8
1237389,71.7
1466483,72.2
1041421,130.3
1060615,69.9
1326935,75.6
1421533,70.2
1069064,77.1
1292295,198.2
1399190,251.7
1266238,219.0
1444705,222.1
1470695,227.4
1390864,243.4
1348562,218.3
1144931,228.3
1206962,228.4
1308925,263.9
1100592,111.2
1151563,156.8
1072177,123.5
1157690,109.5
1067421,98.6
1049469,105.5
1177757,159.5
1121323,92.0
1259921,91.8
1270504,87.7
1494088,123.2
1397155,137.9
1449226,102.9
1133501,144.8
1467808,237.5
1074575,164.9
1486099,214.6
1048727,132.7
1006233,130.0
1068633,90.9
1248265,47.6
1195954,54.3
1381379,48.6
1281126,55.8
1498748,38.8
1284086,83.5
1293530,74.5
1436975,52.8
1122080,43.2
1074197,48.9
1258810,35.0
1355439,58.0
1391099,41.8
1094315,46.2
1011887,84.1
1403191,44.1
1078789,74.4
1258021,77.3
1033797,109.8
1351003,74.6
1258210,77.3
1050711,122.0
1134300,92.1
1385089,85.3
1353835,104.6
1121782,51.2
1427360,230.0
1079149,86.7
1102512,82.6
1361643,108.1
1135403,89.2
1171163,77.3
1473307,84.2
1038042,105.7
1053898,81.4
1496571,117.3
1142142,120.3
1162420,125.9
1281563,85.5
1381705,89.3
1036303,68.2
1392380,85.2
1120250,56.2
1163736,54.9
1382021,91.9
1144237,85.5
1346381,71.9
1338612,77.3
1313356,152.1
1098373,98.0
1445551,120.5
1161659,148.5
1234799,151.5
1430511,212.6
1118431,137.7
1302929,140.0
1019797,108.2
1292764,132.1
1420778,124.3
1477933,126.0
1197090,91.0
1390893,146.5
1421101,114.5
1499403,127.8
1382081,90.1
1140362,174.2
1093489,84.2
1356618,104.1
1311397,192.1
1477907,122.0
1216651,140.8
1123580,147.4
1417666,316.0
1002038,345.4
1084662,255.2
1489354,321.0
1158075,377.7
1042125,180.1
1302852,149.8
1295333,136.6
1476917,101.9
1237095,167.2
1166445,176.7
1367644,167.2
1036146,86.8
1400369,160.4
1221061,171.2
1304194,105.6
1493677,116.4
1395010,73.3
1247358,232.6
1240240,76.3
1259542,155.3
1218111,76.1
1336611,74.8
1303301,161.9
1012579,218.7
1153179,163.4
1080327,79.1
1006454,154.2
1272369,70.4
1172167,279.6
1056647,125.7
1470064,88.3
1382964,82.6
1041090,295.6
1365341,89.4
1197741,287.7
1177846,137.8
1216716,144.4
1485789,175.8
1000405,189.4
1377293,143.2
1149679,76.0
1357633,154.7
1069951,152.6
1394657,142.4
1342487,139.7
1361706,111.1
1014000,145.6
1039951,88.0
1473600,119.2
1265560,177.2
1462466,176.8
1114666,74.5
1443948,167.5
1401506,101.9
1253336,93.9
1079777,176.8
1270643,133.5
1446195,128.1
1484197,113.9
1200304,172.7
1287827,164.0
1248108,124.0
1403904,137.5
1021726,176.6
1376640,152.5
1277505,83.6
1071404,84.1
1194259,85.5
1492522,113.5
1483263,54.9
1300957,116.2
1391820,82.0
1444828,76.4
1235646,93.7
1149262,89.5
1322377,118.7
1337290,134.2
1196913,93.0
1460320,101.1
1153742,94.4
1462187,107.8
1478440,109.1
1329534,104.3
1221070,96.9
1030670,116.1
1246489,110.6
1496832,99.0
1383829,113.4
1252476,106.6
1249332,116.0
1480810,99.9
1096564,134.5
1298371,145.4
1482350,180.8
1239703,160.9
1273502,49.2
1059327,40.6
1125014,40.0
1174617,74.6
1311410,71.7
1163684,82.6
1396950,49.9
1264284,75.0
1287395,73.1
1199233,69.2
1430712,79.9
1446867,75.7
1068263,63.2
1028358,120.0
1237914,75.6
1119781,101.5
1084443,76.9
1075103,51.7
1430774,62.0
1463395,66.1
1223345,158.9
1198378,150.3
1347688,184.0
1098095,142.1
1101245,383.9
1084840,218.7
1318929,173.4
1077102,386.5
1381116,188.0
1192516,169.1
1158959,68.8
1168138,90.6
1428415,95.5
1472745,70.4
1480196,77.2
1429232,88.0
1218254,77.0
1177828,56.8
1417973,83.7
1275299,81.5
1370833,144.6
1443525,98.7
1428650,93.5
1447715,98.7
1224368,162.3
1160516,134.9
1224600,97.8
1379561,74.7
1221505,65.1
1025904,43.4
1106508,169.2
1154157,197.4
1238399,97.0
1378815,151.8
1442340,203.9
1109352,76.7
1494813,162.6
1150862,175.8
1491323,141.0
1243524,152.7
1377098,65.0
1382624,65.0
1309943,83.9
1234906,81.5
1319758,78.7
1142998,90.9
1078062,87.1
1396355,55.7
1377697,89.6
1131561,75.7
1141020,102.9
1137816,67.9
1268877,106.6
1177855,73.6
1418558,313.8
1134734,77.5
1325056,103.2
1145992,69.4
1049420,93.7
1362616,132.3
1265438,164.8
1381530,89.4
1377302,146.3
1042953,216.2
1463037,243.1
1290141,221.3
1216489,236.3
1023277,298.2
1014891,267.3
1036389,140.9
1428924,162.7
1232381,143.4
1448200,114.7
1347708,77.1
1362845,132.7
1125996,88.0
1015315,87.7
1100625,81.1
1102718,97.8
1156700,196.4
1143542,108.0
1114521,158.3
1225380,124.1
1442696,132.8
1201493,120.9
1189643,155.8
1067946,108.7
1090206,109.5
1421095,138.3
1497894,131.9
1483400,138.0
1187366,102.9
1092508,116.0
1105494,130.0
1061530,114.7
1192020,128.9
1057605,113.5
1287959,61.5
1073416,142.2
1004476,139.6
1179367,128.8
1282419,123.4
1314155,111.3
1480818,148.7
1213921,139.7
1054327,133.1
1402384,137.9
1489585,164.9
1284450,117.0
1250269,77.1
1408921,224.7
1277776,88.3
1182721,121.5
1055751,52.9
1311052,181.4
1005347,66.6
1143886,63.6
1494235,105.5
1179911,85.9
1179936,35.3
1233478,48.2
1399946,65.6
1032955,80.0
1002856,74.8
1287783,73.8
1166709,112.9
1346583,65.6
1286122,226.3
1154251,69.9
1185029,104.2
1067710,83.3
1416184,119.0
1093010,67.9
1226046,60.0
1255874,136.0
1480365,85.0
1240015,150.1
1072056,82.6
1281383,89.8
1239082,67.1
1018331,149.0
1290273,135.3
1022303,105.2
1328781,101.1
1321002,121.8
1466438,162.9
1021318,120.2
1362220,79.0
1050893,66.8
1316942,82.1
1067443,91.8
1061638,123.4
1068385,66.7
1062592,73.5
1335692,79.5
1099468,111.0
1445308,66.8
1183480,58.2
1324344,105.8
1280829,98.0
1343500,100.9
1132022,72.4
1259861,89.8
1231386,66.5
1372949,91.1
1095880,89.7
1321490,99.2
1015489,85.6
1154649,113.2
1155410,68.2
1155845,68.8
1128430,72.8
1196226,101.2
1399997,66.5
1412783,67.3
1384724,64.9
1446797,62.5
1430688,62.5
1262540,33.8
1323752,35.1
1343272,123.4
1008406,61.3
1426204,110.6
1423852,98.4
1340706,115.6
1362799,55.6
1018544,61.3
1108099,104.7
1140422,105.7
1476136,133.9
1183601,258.3
1392652,156.0
1281225,105.7
1076397,192.2
1455589,196.5
1427470,117.9
1378157,150.6
1279057,170.1
1092985,126.1
1259030,154.2
1326687,167.5
1373522,125.8
1157350,159.8
1250173,176.7
1152295,168.1
1348202,178.3
1284570,116.4
1249067,212.9
1353480,255.2
1009158,242.8
1310983,212.4
1397538,214.9
1114236,221.1
1307389,228.4
1488789,191.4
1247508,115.5
1174313,259.3
1126260,112.6
1180004,131.4
1163284,162.6
1258768,129.1
1498538,80.2
1096137,156.9
1343181,97.6
1488101,176.1
1176648,146.8
1126581,81.1
1456560,208.2
1291901,84.1
1330248,181.2
1102993,130.9
1171305,168.2
1394882,186.3
1013097,168.8
1490074,197.3
1358294,170.3
1068255,148.5
1356515,147.6
1292414,174.7
1486912,154.4
1112470,340.1
1398419,83.8
1308975,85.2
1342069,334.5
1451824,90.6
1460152,90.6
1498359,295.9
1359621,151.3
1394966,149.8
1076123,104.4
1051967,115.1
1337804,192.1
1265780,150.1
1073998,96.1
1027170,109.8
1029422,109.8
1384721,151.3
1053730,151.1
1010218,134.0
1202683,104.4
1228604,231.5
1140034,388.9
1316768,141.9
1108944,161.1
1393643,123.4
1488743,160.8
1443959,155.6
1170261,191.5
1200413,168.8
1249578,187.5
1392101,259.7
1076983,213.9
1395094,173.8
1291487,142.4
1166161,172.0
1237836,192.9
1109620,228.2
1480288,112.2
1388976,92.2
1119648,91.7
1321873,103.9
1261615,91.8
1427961,97.3
1363989,123.8
1410687,159.3
1431485,122.5
1457142,146.9
1145664,64.1
1066734,64.2
1374651,85.1
1279324,118.9
1409608,175.1
1009256,80.1
1157723,86.8
1071832,111.3
1076420,133.6
1331136,132.6
1059894,181.2
1389405,64.5
1288556,64.7
1126299,156.7
1201059,100.4
1105093,138.0
1053387,236.5
1009972,129.4
1273474,141.9
1142240,106.6
1270068,63.7
1443132,52.7
1097219,39.8
1049932,121.6
1323340,81.6
1131342,56.6
1380580,51.2
1213905,54.5
1471972,58.4
1042152,106.8
1489069,125.8
1199888,169.5
1010784,124.5
1338040,157.6
1077390,124.3
1186594,105.7
1076876,115.1
1408837,98.8
1310252,153.6
1406743,66.0
1038286,49.3
1221279,132.3
1322887,79.9
1215429,120.4
1388757,74.8
1459085,73.5
1472642,133.0
1207215,77.3
1422972,81.6
1454421,177.1
1483482,173.5
1006934,142.4
1337295,137.1
1331277,130.5
1444811,172.1
1103642,217.9
1182198,135.6
1497051,183.9
1488795,131.6
1306234,185.5
1378503,199.0
1296522,182.6
1478474,129.3
1111452,164.4
1428885,222.0
1078876,226.8
1426995,192.3
1310613,215.2
1284993,182.5
1293810,171.7
1321966,183.8
1376274,201.7
1453454,194.5
1341931,183.0
1133750,168.5
1452164,243.4
1142445,159.1
1334127,163.5
1074156,195.8
1105380,125.8
1243006,135.1
1095300,121.8
1483804,183.8
1354048,312.9
1179559,150.3
1254839,300.8
1458313,295.8
1081002,293.0
1491158,149.7
1438300,132.5
1190997,97.5
1053941,213.8
1083391,127.1
1187634,197.4
1154076,82.5
1373500,182.7
1102839,109.6
1083225,245.1
1165740,160.8
1487280,325.7
1123603,245.0
1206298,199.3
1337824,241.9
1053213,273.6
1177201,237.3
1374187,229.6
1021300,277.3
1490308,179.6
1306497,229.7
1320801,151.3
1363348,148.6
1006930,132.5
1033851,159.8
1405700,235.4
1456057,225.5
1495295,213.1
1403913,81.2
1493423,225.0
1157998,246.0
1297481,230.0
1342441,240.9
1065384,236.6
1457965,274.3
1047619,247.5
